Filename	Vowel	Begin Time (s)	End Time (s)	Duration (ms)	IntMin	IntMinTime	IntMax	IntMaxTime	IntMean	F0 25%	F0 50%	F0 75%	F1 25%	F1 50%	F1 75%	F2 25%	F2 50%	F2 75%	F3 25%	F3 50%	F3 75%	Analyst	Date	Settings	Praat Version	OS
1430_sentences	22114	81.77264875690244	81.92727347914587	154.62472224342605	82.47691417307314	81.88421768707485	83.63186806076462	81.81884883443571	83.13249301665512	176.89909328653343	177.3635046800157	176.72721073299547	504.85646957378896	506.98663713498576	506.95943795736235	1399.580212393452	1190.608483852336	1202.5819933443183	3368.901305556946	3127.3839971210186	3490.665666684982	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12101	83.83940271668963	83.96940173870995	129.99902202031421	75.22137990343386	83.9172270220273	78.28393927044927	83.87421768707485	76.4711145764407	177.9595041187727	173.50885522389646	177.40886765057556	599.5138462730002	479.12725946270933	460.86587754761706	1180.0950853693569	1239.0224106517207	1176.174036329829	3344.9185623314106	3369.552671670316	3249.9383887342447	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11113	85.92355004710797	85.98095717909439	57.40713198642311	77.43130875010097	85.96421768707485	78.40883644602222	85.94769420406737	77.98095441438686	190.4701661712103	185.0087373882769	182.3614831501583	381.2064567912807	405.98442343735775	365.4711270544177	2414.781213893653	2151.5546697893515	2252.348433856718	3412.584461542003	3463.691534666218	3254.915360567017	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	21109	88.08896435770167	88.19200579849907	103.04144079739785	80.21510917007245	88.16421768707485	80.41919451701247	88.12732990448275	80.35134368335197	191.3733766748951	190.49883322230178	186.74602453193913	739.124286349466	663.0336635965756	626.8714067032106	1090.8985056437382	1169.5894836674893	1181.2875938744523	3199.0559699252117	3207.960056101097	3220.7829749246343	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12116	89.98910867109915	89.99850495269473	9.39628159558481	74.82314684514391	89.99421768707485	74.82314684514391	89.99421768707485	74.822191555479	188.207168904941	188.207168904941	184.9010392523509	654.0602491878484	1120.3934153378868	1586.7265814879252	2521.939986452769	2911.3409776106064	3300.7419687684437	3469.61478890211	3695.4736780177705	3921.332567133431	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12102	91.98970207657159	92.06817372557255	78.47164900096004	80.5769189488393	92.04421768707485	81.20163791601236	92.02194689554568	80.94237356891706	175.27921069057822	177.14063146787825	177.38573014991672	382.48727378495477	403.56815685009576	383.54529507702335	2298.903628824213	2241.5479996548383	2228.679817033974	3024.0706561987436	3026.2078326228107	3020.562490718197	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	21110	93.99931493348713	94.14152891496458	142.2139814774539	78.99251762443365	94.10421768707485	80.62661826223635	94.04421768707485	80.23813765296944	182.64452105951344	181.54677059327622	180.579985259564	556.1229093850532	665.5629331833238	654.4215340981674	1636.8121965480632	1427.638652612314	1208.2125447012002	3330.5542962660993	3334.0447434097405	3385.662319862221	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11101	98.3873658467526	98.46558351966996	78.21767291736137	80.11502748519686	98.44421768707485	81.7008844409498	98.41996763204303	81.22420604473001	181.23806540033723	182.72789304405487	181.2763358243529	439.6454370559301	500.721127486538	488.6389211865556	1458.3452880781313	1202.5131036449275	1006.883040838149	3133.7674792453713	3241.9087196592945	3200.6564169272438	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12220	101.24294227666486	101.27897917289661	36.03689623174944	75.4149265697478	101.26421768707485	75.78649885601492	101.2581600088387	75.26355514433935	195.9191296785738	193.36799791830498	191.74937709119376	1188.4130816057166	882.7821283611843	331.096657847733	2758.598918875651	3040.248181197699	2307.8920142919997	4012.0683713411977	4420.683328652485	3204.380529886225	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	21110	103.25316045260415	103.36718546407091	114.02501146676514	79.99580473960127	103.33421768707485	81.4137222119033	103.28421768707486	80.5131863991808	183.02689622464783	180.20604531609283	178.50817471775923	537.6900134777351	574.5424261114689	515.2015791515836	1615.1661560126893	1483.3796679570573	1430.606782068311	3048.4826321029996	3184.6870870433286	3136.9142507439315	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12212	108.58344505859701	108.67639189971203	92.9468411150225	82.98948701406572	108.64421768707486	83.54595231836073	108.61062477679766	83.2555808390529	189.3531914377618	184.83428747559174	182.43632883545322	580.3908282876562	567.0495639768366	514.7524763902101	1312.410828070736	1383.6120895822162	1462.8173948902654	3264.734565666239	3063.731401238499	3117.416755099879	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12215	110.81474969055031	110.89906210137782	84.31241082750773	79.87057079588395	110.87421768707485	80.51671391890258	110.84928901014875	80.31222366386048	167.39446587412658	162.73234254107518	158.2460211952696	452.63710217903446	442.67793614210564	416.0416342050298	1997.4579582249637	1941.490266961058	1881.9366782221468	3157.5493850994576	3051.7272239119598	2933.114423460687	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12107	113.0779244463727	113.11398577871458	36.06133234187325	78.33914568594275	113.10421768707485	78.78399430289484	113.096599107387	78.44266613607415	174.1550738856871	172.6058860705161	172.59317466426995	586.2165337254352	600.5502710045512	529.9279827944753	1090.6319913911325	1141.9481104575439	1226.6939717261073	3083.707470293737	3143.389977003689	3216.001191313089	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	22110	115.21093348515622	115.43607678701464	225.14330185842368	82.31171647900092	115.29830135030701	82.73321744588746	115.35524860227112	82.5010315096598	176.5635542146692	176.8658096331559	174.86067410777903	442.72773577425403	458.01606059502757	456.8034708976599	1530.402862179444	1580.7241395332985	1677.5722688432415	3745.612969208094	3244.842204708557	3136.2942788168525	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12113	117.18544420581604	117.2668061851046	81.36197928855893	79.1573462802402	117.24421768707485	79.50941188661741	117.21550109106978	79.37718468776347	170.54934909811985	170.68580528738767	172.47367430220197	475.6764850634619	506.00528519744614	440.33348193514786	1177.6405986262391	1181.1379303086621	1307.580805856793	3378.432127035768	3164.1815379627856	3213.512958192203	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11103	122.00808729224644	122.07259127270324	64.50398045679151	80.04173114463102	122.05421768707485	80.90209236428394	122.03637659163151	80.58311753035005	188.84796866810984	185.35475491718205	181.91903674095295	428.8195793303721	455.45413247947096	408.63953419032015	2009.0007128014734	2008.4377246601457	2093.284787528548	3017.1198304558843	2982.809891743747	2958.0022389281507	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11112	124.3774042100319	124.42362357098054	46.21936094864054	79.3103388500376	124.39421768707486	80.38814773202397	124.40796273293864	79.76305436791425	178.9492184856434	183.4075007135881	185.15649883766122	275.6238083168097	318.91304772532385	319.5988232331301	2124.1299981666507	2150.0530807603564	2702.0658329074813	3347.4018037924475	3582.7998196345216	3962.577799933158	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	22111	129.19451303953815	129.29812566914345	103.61262960529416	81.7474305392667	129.26421768707485	82.02091946892054	129.24163876163226	81.86118426867789	188.32810420662648	187.7384682556469	183.75938778085768	400.32715937147873	402.3291886204958	437.51657431113944	758.1161621367993	897.794851620212	1007.545655909476	3344.790433464618	3379.259010125103	3471.380152485727	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12209	135.55257214829064	135.58780704683795	35.23489854731565	77.83723651486429	135.56421768707486	78.42175937903431	135.57118494930558	77.90553581325352	193.96187577207982	190.99910640011424	188.38002132497678	306.931910910218	393.11708703371744	379.70152650335933	1347.1289937678675	1320.38946607606	1373.9647067273704	3486.8592894492854	3406.8189672481803	3389.152901425668	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12201	137.77540967452694	137.81117652077717	35.76684625022608	76.77749577683795	137.79421768707485	77.07622119929565	137.7893803243071	76.31483764899428	200.89690282462402	196.51943762107788	192.14920990189356	915.319058449368	352.49251460716914	645.84729201198	2470.5365768909996	1639.5024016650157	2068.956810949443	3647.593283814412	3292.3362398851446	3832.656046302829	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11114	139.97124601989773	140.01289416328882	41.64814339108602	79.47544069797453	139.99421768707487	79.88530682298385	139.9882298269227	79.17195158009544	199.4439291214417	194.94000707871513	188.9944634469596	333.03147609981323	345.4916884707251	316.777161732686	2165.9303971546647	1907.3647744301081	1840.3301241177503	2891.3397609504877	2999.588079247598	3364.831231422744	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12207	142.36463842660132	142.40462161237613	39.98318577481541	76.45764037857383	142.39421768707484	78.11589742433699	142.3811888457454	77.51185436640168	185.67195847084258	185.57770626852746	183.54264196030962	330.338597543761	337.7193531813235	321.1625369264749	2403.0527763537275	2240.461718599491	2168.9045789267416	3449.2660063800035	3178.3000318665618	3251.992991491691	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12117	147.09955273016269	147.1652932259828	65.74049582010844	78.00237645937321	147.14421768707484	78.20919961865339	147.12765367989766	78.10180737672053	183.95533371481477	184.1062490304795	181.0116867852485	644.9385864986849	613.4212491424001	519.8353711497924	1273.1877452982637	1269.3996581020317	1293.4540525831715	3075.5991484467995	2999.3120349879896	3118.1778760934067	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12104	149.24685872141285	149.35656589957017	109.707178157322	78.4099890896544	149.32421768707485	80.78620023608684	149.28014827674542	79.88137815995142	180.94239052811116	180.3578538748701	179.20567107393012	414.43154083842734	564.3361506300225	593.166650577567	618.6367621968119	3256.098652811575	3400.3738960883825	3297.044978496025	4516.641087411571	4573.904404963386	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12109	151.66857591609946	151.71022401151103	41.648095411574104	78.759909845784	151.68421768707486	79.37643512492689	151.69294222782813	78.83793333652616	185.02053921295533	181.82153130032043	179.98460797549808	397.1299049627072	432.0922709597137	406.47048075159836	993.960698181305	1005.9806156449857	1045.2706922239347	3531.015849257629	3468.2885017176955	3189.0719734241516	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11105	153.70763678802834	153.7546821062102	47.04531818185842	78.96160148944638	153.73421768707485	79.67283959609752	153.72332959529908	78.96371108668716	191.68215699582893	187.73261813864454	183.86762719582043	523.8203735700688	405.1238768364723	383.6346513972531	659.7211918753675	1001.5212155295956	984.7182819360441	3220.091077240704	3179.537139318998	3384.5091562947396	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12120	155.760785325	155.8948718760812	134.0865510811966	80.22758678575724	155.83299438110961	80.428007895368	155.85421768707485	80.34142300513011	183.9175570428505	182.47732796270614	182.98211229088568	431.3235292410034	390.64960752152524	408.0086356335163	1253.1488299820894	1267.8199975200434	1252.9983471310886	3272.9016753305223	3316.494590059969	3280.2418305144993	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12103	157.74720874763685	157.81323606384217	66.02731620532154	78.59493661728486	157.79421768707485	80.49359560112875	157.76433036681806	79.72478540000851	175.73305310476434	177.01045400024148	175.2047948292578	550.8255197909443	614.5759826557879	389.42312902207107	1092.4431461688366	974.7346064630665	980.6660370854079	3252.5342981484655	3375.396704129635	3170.510857145003	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11119	159.93868841836067	160.00166830183332	62.979883472650044	81.43667448309148	159.98421768707485	82.58957650274786	159.9661140736515	82.17950458464338	181.53724491710346	182.50271019941735	183.21752072906213	438.9096949771458	430.0509772410658	374.85447100697286	1873.6195428873702	1905.8828012996673	1965.6628975305418	2979.6124525096247	2814.253659844277	3262.7810563021276	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11118	167.01662754665887	167.07511564975303	58.48810309416308	79.7215934769891	167.05421768707484	80.94973942505567	167.0367804819247	80.2267059854398	187.79130217887226	185.56927257392584	183.29498597327404	439.99456010683224	425.5482956526866	365.5284653546858	1942.5644666117284	2330.536241990988	2423.365232388308	3077.2132519752513	2824.183956665323	3112.5617897815864	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11104	171.77009658577197	171.81798037348705	47.88378771507951	80.53073012383182	171.78421768707486	81.1011742738803	171.79566887175858	80.8075577236875	193.8884504637407	191.12586480516433	188.0475937704525	349.2286002003746	347.65735382761335	333.9766059194977	1780.4259768143102	1792.5240352127423	2012.9493035378425	2999.6154494151915	3236.855507965911	3133.182023797487	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12118	176.2897425736422	176.39302253961554	103.27996597334277	78.80139348962197	176.36421768707484	80.07089915434617	176.34168159433574	79.60090273539343	179.50620288633547	180.93703733752156	176.78044918128882	334.3758803561615	323.093931065538	260.9396284139595	1766.12906790256	1546.011131602927	1286.8714924879885	3098.298842637424	3487.6362294606392	3394.5117811102027	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12218	178.65757703859526	178.7030340706351	45.457032039848855	82.0174949607638	178.68421768707486	82.5063232470546	178.6758002632204	81.96072568714348	186.1446916414044	180.19033425393238	175.97794265025155	347.55214422007816	342.4085012309588	327.6302303599131	2255.260195975973	2145.273333921826	2207.2989210274136	3123.1830866368864	3076.2024998771813	3077.526053014089	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11111	181.0013472007635	181.0239487410199	22.60154025640304	78.4558166811806	181.01421768707485	78.4558166811806	181.01421768707485	78.2817323525693	181.18066527899407	182.41277655359187	181.9000681978015	581.4673618924833	296.69244842120014	316.5102352183359	1790.2220742327502	1525.0340204001106	1439.635767128042	3123.5507215914217	3066.520456082841	3097.4655159015797	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12110	183.00623190849484	183.07936947169898	73.137563204142	82.40123754423188	183.05421768707484	83.29215973762332	183.03225867409813	82.80757582824022	175.3658328292281	173.5568104959562	172.83645593493324	487.49935270245106	529.6487516207375	536.0521292238274	1703.868336579229	1637.767642579335	1465.2164007632139	3113.698553441435	3237.688149231106	3781.0182534891983	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12205	185.10882091547322	185.29064899126467	181.82807579145788	81.93485321548197	185.24421768707487	82.64646811522037	185.2060903078658	82.32712918140025	177.55460635384838	175.3926720975634	173.72546251554414	473.43577658766753	476.63139701228124	474.38444033145373	1883.1090460455719	1812.9436689245993	1712.3596319600908	3180.7110504564075	3019.1942878716504	3034.0771251463298	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12119	188.42497669397687	188.60959805834293	184.62136436605192	79.19496423488108	188.55421768707484	83.05727870581393	188.47421768707486	81.34506269567098	179.88914527511596	179.43340113432532	177.40324706238144	474.8742585450338	394.65775939278865	408.63920224253434	1145.4227999667594	1015.5304638167902	1339.3770141692212	3340.168949585176	3343.2114620290595	3178.494273562729	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11102	193.88565337065856	193.93658445004348	50.931079384923805	82.60820769233639	193.91421768707485	83.2068396425438	193.90422748195843	82.53715267976098	192.98418865631191	189.50765494218808	185.04950461981554	489.85089299233687	428.76479341852905	415.0601331058396	1116.8901307472372	1189.2879842651917	1194.758672907594	3360.896958569429	3307.103977551104	2935.2107129491715	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11108	195.89220863081076	195.9592513029507	67.04267213993376	82.73646228744872	195.93421768707486	83.33650537479312	195.91848305321733	82.91722486922156	183.29736580157822	182.4580131398174	183.15893747143912	803.4656455277287	679.679062188338	577.3257931069111	954.9129815937087	1179.5902885743576	1261.8461724392496	3045.8096069859516	3109.5642875773046	3244.0371858622175	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12106	197.86636208295232	197.9588742357525	92.51215280016822	80.6156241772459	197.93273215799616	81.43685117129723	197.89434970421775	81.01860953199224	183.95285820517424	181.68911628103004	182.02388096094134	289.4745907967768	322.6604724372331	345.9555017149481	1338.7822982737205	1278.5217870396134	1304.197836815822	3283.873219299687	3177.1966000548978	3201.795286064619	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11115	207.43981892618274	207.5088447847119	69.02585852915877	83.40861191798622	207.48421768707485	84.40133606036456	207.4661993659569	83.81446725318524	184.84593607066503	180.9676180246986	181.15829197573416	539.8834410359148	623.3262616447911	622.363111182128	1595.1691058660563	1407.0991839964515	1224.511307078244	3032.2553306818522	3149.7124945315572	3088.578771003911	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	22108	212.02577408253003	212.11897341386373	93.19933133369318	84.64747979380222	212.09421768707486	85.47500025021827	212.0660963597997	85.17739756939794	175.92453895330354	174.96307569177367	173.9132563551267	455.4702105721203	482.32512760042613	481.22956196090905	1692.0184197576707	1348.2984053661035	1225.0290927707858	3420.530918165943	3206.324034084369	3111.1341383316903	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	11109	216.96646297888896	217.01725278328698	50.78980439802194	82.00370619404482	217.00421768707486	83.6196633979601	216.98471218318352	83.07668761794251	192.8444373574988	190.68672251676574	188.1236044552553	492.37837426512186	461.6141612667784	399.86402648084925	914.9981556668192	979.1896069227192	1020.4348524213128	2998.6248031944074	3084.201183177546	3091.2425478624473	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12105	221.35821241136324	221.4206895612473	62.47714988404596	82.0624859440797	221.40421768707486	82.73088638343528	221.3826327186504	82.51629781252679	190.2384714962626	187.49734839000078	185.38833364307445	420.3942096032687	423.2538289699571	372.28755356836126	1353.7274712837761	1545.5028783632845	1761.5800078653428	2987.3447814227898	3060.2704342509337	2915.650900604583	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	21102	223.3893137480387	223.49597212224452	106.65837420583557	82.03263957536763	223.46421768707486	83.25708793041507	223.42482374385162	82.79048206984913	183.97504607391127	190.55495861103577	192.58346095801895	336.15161691265683	356.434752787489	369.96775893121804	1464.0238752785895	1328.1518068430291	1183.0307381382436	3158.219436817785	3134.151465450946	3170.923729027985	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12217	225.32327468854737	225.3788311247877	55.55643624032314	80.09425830849013	225.36421768707484	81.82605126906044	225.3417975285272	81.22255836032903	187.82703871276237	185.00763316908424	182.9545472198466	487.11330759882946	505.65623930252235	477.52760120791174	1444.1319329680964	1326.8526571660655	1177.571699282649	3236.936875174509	3301.071308580946	3325.5537369871363	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12211	227.37449113495126	227.44762824000972	73.13710505846416	82.2234282289404	227.39421768707484	83.06228713835927	227.41026425348534	82.66878908417954	186.1216739405054	190.58162656122738	188.885352575845	328.60237237886116	348.8075854742964	334.4072842092201	2310.406560150367	2480.201596497838	2420.494754534525	3160.3736396927584	2964.7143063219696	3081.302505085326	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	22101	229.25147131515453	229.3727690214498	121.29770629528025	80.38328407358358	229.3286890716464	80.6798721704689	229.28421768707486	80.46534547044234	183.5222953403203	181.2034014273375	180.98186371879288	384.63933942290066	407.4357630373419	380.76023659335016	2646.536165400876	2367.8119186561576	2301.5940653644034	2975.0029604334654	3081.7855372069625	2868.2475258182153	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12108	231.31476616285087	231.39349004224252	78.72387939164582	82.36882376075883	231.36421768707484	82.87132476657696	231.34483446662375	82.53835860251273	181.40874818221516	184.00349503208992	183.50603231210894	356.51431766756474	354.23375447162783	331.8338292247326	2370.1298695592927	2207.5464588842196	2491.0016902710413	3094.1124580390456	3077.5742267133733	3022.2950770307184	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	21108	237.3036103772688	237.42347379782072	119.86342055192267	82.9138375904856	237.38421768707485	83.56040748944498	237.35407671843444	83.28041995282578	187.56812162677468	183.62267274943719	178.18852508630604	702.8397626649114	591.2619838523922	550.6918365137994	2110.8951285363464	882.3992950366757	867.4992402505659	3828.73166980838	3204.020321701494	3082.1283341813382	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	22102	239.54632020007537	239.66004003942209	113.71983934671448	81.96517752491515	239.62421768707486	82.87188594494333	239.58421768707484	82.43565016990185	195.97933743492965	192.15398703882357	188.7856325581356	453.6093007398522	316.13116671043326	282.137627957881	581.849862797056	557.2734634096212	1297.7669792099875	3215.2438282605517	3231.6223402241562	3626.2423600375223	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12214	241.5549989689726	241.6159464182877	60.947449315108315	80.14031191608467	241.59421768707486	81.86524221845417	241.57121562043227	80.86451407249926	184.45633183644534	179.8510578457052	177.67650405236742	595.5121324136959	612.3468567005431	487.1414396019031	1397.6605732981209	1290.7063337867858	1079.9978533703402	3340.4571939219613	3152.3680907967155	3154.805662648682	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	22106	245.86697389243474	245.97980325376705	112.82936133230237	83.54894838044231	245.94421768707485	84.69858781412931	245.90628460268886	84.18546102690854	176.27476120435156	175.5591468084581	174.75850085959348	480.23079462155727	488.3510015074078	481.6060138016839	1398.2415181435224	1155.514690137634	1045.5182005829852	3315.5646081315826	3304.2446704439863	3164.684867348577	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	21105	247.98107980188297	248.06190918500164	80.82938311866883	82.87135673481366	248.03421768707486	83.56502867003236	248.0075256307336	83.180314517079	182.52998426289977	179.16966001133338	176.91584853647512	508.3114277676431	496.90261982009565	485.2437866502587	1190.0397550851653	1078.9542772071184	1002.996218298865	3488.154705537732	3219.257376800091	3490.6378039737083	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1430_sentences	12206	252.2295083604912	252.28196724529704	52.458884805844264	81.04945853859516	252.26421768707485	81.65096826374561	252.24930587847655	81.30914580499122	184.91557854413213	179.69651872353546	175.67303162961437	422.6501471282593	457.02819860913917	448.33074770949776	1929.9573823116918	1752.6341913512745	1742.4634103606043	3031.1683675402633	2952.200084991427	2999.941971628937	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1431_sentences	22103	39.59896360425809	39.87810316692906	279.13956267097007	75.30243969724141	39.80605442176871	77.79543106395263	39.674156977061514	77.08012687738994	212.84770384189449	208.36933269928082	205.06138724013655	1177.9688630049995	1186.200560973759	954.895279627801	1260.9656187782693	1352.5678542490807	1452.6022077578514	2827.9270535200353	2974.18659263386	3030.6005508500193	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1431_sentences	11106	44.238638835885745	44.33818974286811	99.55090698236546	72.83061075814821	44.26605442176871	73.5511907651322	44.30605442176871	73.18154114381554	218.41400649064306	208.6754857907038	204.87211002054866	454.8888687263785	466.5755891201246	423.3913581681063	2331.3241477532	2121.920146484536	2073.5581504146867	3182.8990345437755	3254.116305721882	3063.995096893405	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
